Identifiant,Nom_Etablissement,Annee_Emission,Milieu,Polluant,quantite,unite,Numero_SIRET,Code_Postal,Commune,Departement,Region,Coordonnees_X,Coordonnees_Y,Code_APE,Libelle_APE,code_eprtr,libelle_eprtr,sirene_adresse,sirene_code_postal,Adresse,latitude,longitude,geocode_src,geocode_qualite
056.01473,COVIAL SA,2019,Eau (indirect),Demande biologique en oxygène (DBO5),95156,kg/an,40537690600054,15000,AURILLAC,CANTAL,AUVERGNE-RHONE-ALPES,607.267,1988.745,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour,RUE GABRIEL LACOSTE,15000,Parc d activités de Tronquières  Rue Gabriel Lacoste,44.899958,2.428726,API BAN,0.39
104.00104,SEQENS SPS,2019,Air,Composés organiques volatils non méthaniques (COVNM),95042.6,kg/an,42061043800046,38556,SAINT-MAURICE-L'EXIL,ISERE,AUVERGNE-RHONE-ALPES,4.794309,45.350772,2014Z,Fabrication d'autres produits chimiques organiques de base,4.(a).(ii),"hydrocarbures oxygénés, notamment les alcools, aldéhydes, cétones, acides carboxyliques, esters, acétates, éthers, peroxydes, résines époxydes",RUE GASTON MONMOUSSEAU,38150,"Établissement de Roussillon, Rue Gaston Monmousseau   CS50032  ROUSSILLON",45.4264263459,4.81869609163,Base Code Postaux,code postal approché
556.03725,SOLEVAL France,2019,Eau (indirect),Demande biologique en oxygène (DBO5),95005,kg/an,50161987800074,56300,LE SOURN,MORBIHAN,BRETAGNE,204.9,2352.5,1041B,Fabrication d'huiles et graisses raffinées,5.(e),Installations destinées à l'élimination ou à la valorisation de carcasses et de déchets d'animaux d'une capacité de traitement de 10 tonnes par jour,ZONE INDUSTRIELLE DE PONTIVY,56300,Parc d activités de Pontivy sud  Rue Vicat,48.047551,-2.961493,API BAN - Adresse SIRENE,commune
070.00778,MAXAM TAN,2019,Eau (direct),Azote total,94926,kg/an,52208665100026,62670,MAZINGARBE,PAS-DE-CALAIS,HAUTS-DE-FRANCE,2.730746,50.473437,2015Z,Fabrication de produits azotés et d'engrais,4.(b).(ii),"acides tels que acide chromique, acide fluorhydrique, acide phosphorique, acide nitrique, acide chlorhydrique, acide sulfurique, oléum, acides sulfurés",CHE DES SOLDATS,62670,Chemin des soldats,50.467062,2.742846,API BAN,0.96
061.07420,ORGANOM,2019,Eau (indirect),Demande biologique en oxygène (DBO5),94847,kg/an,25010236500054,01440,VIRIAT,AIN,AUVERGNE-RHONE-ALPES,5.274489,46.231994,3821Z,Traitement et élimination des déchets non dangereux,5.(d),"Décharges, à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes",216 CHE DE LA SERPOYERE,01440,216 chemin de la Serpoyère,46.229952,5.274296,API BAN,0.95
736.04401,SUEZ,2019,Sol,Azote total,94813,kg/an,41003460700383,36000,CHATEAUROUX,INDRE,CENTRE,548663.78,2201113.28,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,52 BD DE LA VRILLE,36000,52 Boulevard de la Vrille,46.804597,1.686486,API BAN,0.97
067.00847,BESTFOODS France Industries,2019,Eau (indirect),Demande biologique en oxygène (DBO5),94665,kg/an,38316295500058,67120,DUPPIGHEIM,BAS-RHIN,GRAND-EST,986898,2406768,1089Z,Fabrication d'autres produits alimentaires n.c.a.,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),5 JEAN PRECHEUR,67120,5 avenue Jean Prêcheur,48.54283,7.586929,API BAN,0.95
067.00694,TANNERIES HAAS,2019,Eau (indirect),Demande biologique en oxygène (DBO5),94664,kg/an,91702059600016,67140,MITTELBERGHEIM,BAS-RHIN,GRAND-EST,978.3,2388.85,1511Z,"Apprêt et tannage des cuirs , préparation et teinture des fourrures",NA,NA,1 RTE DU HOHWALD,67140,1 ROUTE DU HOHWALD,48.404978,7.455864,API BAN,0.96
768.30059,VEOLIA EAU CGE,2019,Eau (direct),Demande biologique en oxygène (DBO5),94385,kg/an,57202552611174,68390,SAUSHEIM,HAUT-RHIN,GRAND-EST,979537,2320903,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,7 RTE DE CHALAMPE,68390,7 route de Chalampé,47.775969,7.405876,API BAN,0.95
065.02830,Compagnie Française des Grands Vins,2019,Eau (indirect),Demande biologique en oxygène (DBO5),93592,kg/an,54209539300022,77220,TOURNAN-EN-BRIE,SEINE-ET-MARNE,ILE-DE-FRANCE,632260.01,2415374.25,1102A,Fabrication de vins effervescents,NA,NA,RUE GUSTAVE EIFFEL,77220,Rue Gustave Eiffel,48.734929,2.73044,API BAN,0.96
052.00391,Papeterie de Bègles - SINIAT,2019,Eau (direct),Demande biologique en oxygène (DBO5),93562,kg/an,33018850900021,33323,BEGLES,GIRONDE,NOUVELLE-AQUITAINE,372797.7,2016673.6,1712Z,Fabrication de papier et de carton,6.(b),"Installations industrielles destinées à la fabrication de papier et de carton et d'autres produits dérivés du bois (tels que l'aggloméré, les panneaux de fibres de bois et le contreplaqué) d'une capacité de production de 20 tonnes par jour",91 QUAI WILSON,33130,91 quai du Président Wilson,44.8797152377,-0.647899474657,Base Code Postaux,code postal approché
058.00317,ALKION Terminal Le Havre,2019,Air,Composés organiques volatils non méthaniques (COVNM),93532.9,kg/an,36960001000036,76700,GONFREVILLE-L'ORCHER,SEINE-MARITIME,NORMANDIE,445773,199528,5210B,Entreposage et stockage non frigorifique,5.(a),Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour,RTE DE LA PLAINE,76700,Route de la Chimie / Route de la Plaine,49.47791,0.244765,API BAN,0.47
064.00503,Anthony VERNE,2019,Sol,Fer et composés (exprimés en tant que Fe),93496,kg/an,48487014200011,84800,L'ISLE-SUR-LA-SORGUE,VAUCLUSE,PROVENCE-ALPES-COTE-D'AZUR,818140.275,1883227.267,2059Z,Fabrication d'autres produits chimiques n.c.a.,8.(b).(i),matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour,CHE DE MOULIN PREMIER,84800,253 CHEMIN DE MOULIN PREMIER CS 20001,43.92417,5.055254,API BAN,0.73
713.00101,Ville d'AIX EN PROVENCE,2019,Eau (indirect),Carbone organique total (en tant que C total ou DCO/3),93305,kg/an,21130001700012,13290,AIX-EN-PROVENCE,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,902471,6270017,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,PL DE L HOTEL DE VILLE,13100,295 Chemin de la Pioline,43.508199,5.409384,API BAN,0.97
064.00333,ROBERTET,2019,Air,Composés organiques volatils non méthaniques (COVNM),93247,kg/an,41575066000011,06130,GRASSE,ALPES-MARITIMES,PROVENCE-ALPES-COTE-D'AZUR,970688,1860831,2053Z,Fabrication d'huiles essentielles,4.(a).(i),"hydrocarbures simples (linéaires ou cycliques, saturés ou insaturés, aliphatiques ou aromatiques)",37 AV SIDI BRAHIM,06130,37 Avenue Sidi Brahim  BP 52100,43.651141,6.927399,API BAN,0.69
070.00631,VALLOUREC OIL AND GAS FRANCE,2019,Air,Composés organiques volatils non méthaniques (COVNM),92920,kg/an,38462717000036,59620,AULNOYE-AYMERIES,NORD,HAUTS-DE-FRANCE,706677,2578687,2420Z,"Fabrication de tubes, tuyaux, profilés creux et accessoires correspondants en acier",2.(f),Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3,54 RUE ANATOLE FRANCE,59620,"54, rue Anatole France",50.196865,3.829075,API BAN,0.96
066.00430,EXPANSIA,2019,Air,Composés organiques volatils non méthaniques (COVNM),92864,kg/an,40313508000048,30390,ARAMON,GARD,OCCITANIE,791250,1881250,2059Z,Fabrication d'autres produits chimiques n.c.a.,4.(e),Installations utilisant un procédé chimique ou biologique pour la fabrication industrielle de produits pharmaceutiques de base,RTE D'AVIGNON,30390,Rt d Avignon,43.891,4.683409,API BAN,0.63
051.01157,AMPHASTAR FRANCE PHARMACEUTICALS,2019,Air,Composés organiques volatils non méthaniques (COVNM),92502,kg/an,80153142700020,60590,ERAGNY-SUR-EPTE,OISE,HAUTS-DE-FRANCE,1.7778,49.3031,2110Z,Fabrication de produits pharmaceutiques de base,4.(e),Installations utilisant un procédé chimique ou biologique pour la fabrication industrielle de produits pharmaceutiques de base,USINE SAINT CHARLES,60590,Usine St Charles,49.302298,1.777512,API BAN,0.49
763.11306,Régie Autonome d'Assainissement Communautaire,2019,Eau (direct),Azote total,92345,kg/an,24630070100272,63100,CLERMONT-FERRAND,PUY-DE-DOME,AUVERGNE-RHONE-ALPES,658093,2085945,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,64 AV DE L UNION SOVIETIQUE,63000,1 rue de Bourdon,45.798041,3.155179,API BAN,0.84
064.00908,SIRAP France,2019,Air,Composés organiques volatils non méthaniques (COVNM),92224,kg/an,37977982000016,13550,NOVES,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,807.575,1877.827,2222Z,Fabrication d'emballages en matières plastiques,NA,NA,RTE N 7,13550,1381 D7N,43.87719,4.896546,API BAN - Adresse SIRENE,commune
549.00588,CHARAL,2019,Eau (indirect),Demande biologique en oxygène (DBO5),92224,kg/an,54695037900034,49300,CHOLET,MAINE-ET-LOIRE,PAYS-DE-LA-LOIRE,0.872846,47.0727,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour,1 PL JEAN CHAVEL,49300,"1,place Jean CHAVEL",47.071977,-0.874162,API BAN,0.96
058.00496,ExxonMobil Chemical France,2019,Air,Composés organiques volatils non méthaniques (COVNM),92189.4,kg/an,35217001300028,76170,LILLEBONNE,SEINE-MARITIME,NORMANDIE,0.529806,49.4962,2016Z,Fabrication de matières plastiques de base,4.(a).(viii),"matières plastiques de base (polymères, fibres synthétiques, fibres à base de cellulose)",RUE PRESIDENT KENNEDY,76330,Chemin départemental 173 - BP 53,49.5087332809,0.534041811072,Base Code Postaux,commune
784.00701,Communauté d'Agglomération du Grand Avignon,2019,Eau (direct),Demande biologique en oxygène (DBO5),92082,kg/an,24840025100026,84000,AVIGNON,VAUCLUSE,PROVENCE-ALPES-COTE-D'AZUR,843412,6317061,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,320 CHE DES MEINAJARIES,84140,Chemin de Courtine,43.939212,4.79103,API BAN,0.97
058.00607,BOREALIS CHIMIE Usine de Grand Quevilly,2019,Eau (direct),Azote total,91989,kg/an,42145440600032,76121,LE GRAND-QUEVILLY,SEINE-MARITIME,NORMANDIE,504.75,2492,2015Z,Fabrication de produits azotés et d'engrais,4.(b).(ii),"acides tels que acide chromique, acide fluorhydrique, acide phosphorique, acide nitrique, acide chlorhydrique, acide sulfurique, oléum, acides sulfurés",RUE DE L INDUSTRIE,76120,30 rue de l industrie,49.4093798045,1.03999262153,Base Code Postaux,code postal approché
054.01244,SOPREMA,2019,Air,Composés organiques volatils non méthaniques (COVNM),91908,kg/an,31452755700123,89330,SAINT-JULIEN-DU-SAULT,YONNE,BOURGOGNE-FRANCHE-COMTE,3.309288,48.03408,2221Z,"Fabrication de plaques, feuilles, tubes et profilés en matières plastiques",NA,NA,ZONE INDUSTRIELLE,89330,ZONE INDUSTRIELLE,48.03531,3.307002,API BAN,0.12
051.02581,ROQUETTE FRERES,2019,Sol,Phosphore total,91695,kg/an,35720005400074,80800,VECQUEMONT,SOMME,HAUTS-DE-FRANCE,2.449307,49.890156,1062Z,Fabrication de produits amylacés,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),,80800,61 avenue des lilas  CS 20805,49.896626,2.450745,API BAN,0.68
561.00667,charal,2019,Eau (indirect),Demande biologique en oxygène (DBO5),91405,kg/an,54695037900133,61102,FLERS,SOMME,HAUTS-DE-FRANCE,2419640.85,386581.8,1011Z,Transformation et conservation de la viande de boucherie,NA,NA,370 RUE DE L AGRICULTURE,61100,370 Rue de l agriculture   CS 70069,48.7030083622,-0.592037594285,Base Code Postaux,code postal approché
074.02356,MAJ ELIS Gennevilliers,2019,Eau (indirect),Demande biologique en oxygène (DBO5),91098,kg/an,77573383501420,92230,GENNEVILLIERS,HAUTS-DE-SEINE,ILE-DE-FRANCE,596900,2436500,7729Z,Location et location-bail d'autres biens personnels et domestiques,NA,NA,10 RTE DES CHAMPS FOURGONS,92230,"10, RUE DES CHAMPS FOURGONS",48.942395,2.297056,API BAN,0.77
706.02701,METROPOLE Nice Côte d'Azur,2019,Eau (direct),Demande biologique en oxygène (DBO5),90976,kg/an,24060057700052,06800,CAGNES-SUR-MER,ALPES-MARITIMES,PROVENCE-ALPES-COTE-D'AZUR,988995.95,1862107.02,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,405 PRO DES ANGLAIS,06200,"VEOLIA, Step cagnes sur mer",43.675531,7.150456,API BAN,0.52
064.00990,KEM ONE,2019,Air,"1,2-dichloroéthane (DCE - chlorure d'éthylène)",90417.6,kg/an,53869504000054,13270,FOS-SUR-MER,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,811891.491,1829203.887,2014Z,Fabrication d'autres produits chimiques organiques de base,4.(a).(vi),hydrocarbures halogénés,CAR DU CABAN,13270,Carrefour du Caban RD 268  BP60111,43.4556812107,4.90452133912,Base Code Postaux,commune
061.03096,DICKSON COATINGS,2019,Air,Composés organiques volatils non méthaniques (COVNM),90200,kg/an,38142471200010,38110,SAINT-CLAIR-DE-LA-TOUR,ISERE,AUVERGNE-RHONE-ALPES,844.75,2068.5,1396Z,Fabrication d'autres textiles techniques et industriels,NA,NA,415 AV DE SAVOIE,38110,415 av de savoie,45.572987,5.47475,API BAN,0.69
070.04361,Octeva,2019,Eau (indirect),Demande biologique en oxygène (DBO5),89955.6,kg/an,49329758400010,62100,CALAIS,PAS-DE-CALAIS,HAUTS-DE-FRANCE,1.913935,50.958129,3821Z,Traitement et élimination des déchets non dangereux,NA,NA,293 RUE JACQUES MONOD,62100,Jacques Monod,50.9585,1.915855,API BAN,0.74
519.00456,SABCOR Société d'Abattage de la Corrèze,2019,Eau (indirect),Demande biologique en oxygène (DBO5),89548.8,kg/an,44953923800021,19240,SAINT-VIANCE,CORREZE,NOUVELLE-AQUITAINE,531995.69,2021249.51,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour,ZAC DE LA NAU,19240,ZAC de la Nau  Impasse des Magnolias,45.2102922064,1.46418044061,Base Code Postaux,commune
056.00377,SAIPOL,2019,Air,Composés organiques volatils non méthaniques (COVNM),89393,kg/an,38802115600095,63190,LEZOUX,PUY-DE-DOME,AUVERGNE-RHONE-ALPES,685292.2,2087593.9,2059Z,Fabrication d'autres produits chimiques n.c.a.,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),PL DES CURINS,63190,Place des Curins,45.828923,3.377354,API BAN,0.95
064.00635,Heineken Entreprise,2019,Eau (indirect),Demande biologique en oxygène (DBO5),89232,kg/an,NA,13013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.3492780005,5.43372238738,Base Code Postaux,code postal corrigé
058.00814,CEISA PACKAGING,2019,Air,Composés organiques volatils non méthaniques (COVNM),89065,kg/an,45380605100026,27304,BERNAY,EURE,NORMANDIE,472515,2455919,2222Z,Fabrication d'emballages en matières plastiques,9.(c),"Installations destinées au traitement de surface de matières, d'objets ou de produits à l'aide de solvants organiques, notamment pour les opérations d'apprêt, d'impression, de revêtement, de dégraissage, d'imperméabilisation, de collage, de peinture, de nettoyage ou d'imprégnation d'une capacité de consommation de 150 kg par heures ou 200 tonnes par an",246 RUE DU GAL MAURICE BOURGEOIS,27300,246 rue du Général Maurice BOURGEOIS  BP 462,49.1126606736,0.662290539561,Base Code Postaux,code postal approché
052.01506,DRT,2019,Air,Composés organiques volatils non méthaniques (COVNM),89000,kg/an,98552015400040,40260,CASTETS,LANDES,NOUVELLE-AQUITAINE,319790,1880212,2014Z,Fabrication d'autres produits chimiques organiques de base,4.(a).(ii),"hydrocarbures oxygénés, notamment les alcools, aldéhydes, cétones, acides carboxyliques, esters, acétates, éthers, peroxydes, résines époxydes",1220 RTE ANDRE DUPUY,40260,"1220, Route André Dupuy",43.867695,-1.145662,API BAN,0.95
745.07501,VEOLIA EAU,2019,Eau (direct),Demande biologique en oxygène (DBO5),88794,kg/an,57202552600953,45750,LA CHAPELLE-SAINT-MESMIN,LOIRET,CENTRE,1.812148,47.873695,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,499 RUE DE LA JUINE,45160,2 RUE DES HAUTES LEVEES,47.892487,1.882942,API BAN,0.96
068.02437,ABATTOIR DE CAPDENAC,2019,Eau (indirect),Demande biologique en oxygène (DBO5),88519,kg/an,39807588700016,12700,CAPDENAC-GARE,AVEYRON,OCCITANIE,579673,19522334,1011Z,Transformation et conservation de la viande de boucherie,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour,LES TAILLADES,12700,RUE CLAUDE BERNARD,44.580186,2.080891,API BAN - Adresse SIRENE,commune
070.00436,HEINEKEN ENTREPRISE,2019,Eau (indirect),Demande biologique en oxygène (DBO5),88123,kg/an,41484206200054,59370,MONS-EN-BAROEUL,NORD,HAUTS-DE-FRANCE,653970,2628209,1105Z,Fabrication de bière,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),365 B RUE DU GENERAL DE GAULLE,59370,Zone Industrielle de la Pilaterie Rue du Houblon,50.64628,3.106434,API BAN - Adresse SIRENE,commune
057.01706,SUNDESHY,2019,Air,Composés organiques volatils non méthaniques (COVNM),88109,kg/an,32973714200011,51240,FRANCHEVILLE,MARNE,GRAND-EST,4.524629,48.879769,1091Z,Fabrication d'aliments pour animaux de ferme,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),RTE DE POGNY,51240,ROUTE DE POGNY,48.88799,4.537779,API BAN,0.93
064.00069,STMicroelectronics SAS,2019,Eau (indirect),Hydroxyde d'ammonium (NH4+),87947,kg/an,41496958400013,13106,ROUSSET,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,864788,1835776,2611Z,Fabrication de composants électroniques,NA,NA,AV COQ,13790,190 Avenue Célestin Coq  ZI de Rousset,43.5196914136,5.50819253944,Base Code Postaux,code postal approché
556.00800,Centre d'Abattage de Dindes du Faouet,2019,Eau (indirect),Demande biologique en oxygène (DBO5),87751,kg/an,31782343300022,56320,LE FAOUET,MORBIHAN,BRETAGNE,-3.47875,48.03599,1012Z,Transformation et conservation de la viande de volaille,8.(a),Abattoirs d'une capacité de production de 50 tonnes de carcasses par jour,ZI DE PONT MIN,56320,ZI Pont Min,48.03464,-3.477687,API BAN,0.3
061.04379,ARKEMA,2019,Air,Composés organiques volatils non méthaniques (COVNM),87744.1,kg/an,31963279000212,73130,LA CHAMBRE,SAVOIE,AUVERGNE-RHONE-ALPES,6.29905,45.3553,2014Z,Fabrication d'autres produits chimiques organiques de base,4.(a).(ii),"hydrocarbures oxygénés, notamment les alcools, aldéhydes, cétones, acides carboxyliques, esters, acétates, éthers, peroxydes, résines époxydes",,73130,BP10,45.3669668762,6.29360957589,Base Code Postaux,commune
058.02394,Normandy Coating,2019,Air,Composés organiques volatils non méthaniques (COVNM),87688,kg/an,44198672600020,76880,ARQUES-LA-BATAILLE,SEINE-MARITIME,NORMANDIE,1.13913,49.8791,1712Z,Fabrication de papier et de carton,NA,NA,7 RUE VERDIER MONETTI,76880,Rue Verdier Monetti,49.881449,1.137687,API BAN,0.96
556.02063,bernard S.A.S,2019,Eau (indirect),Demande biologique en oxygène (DBO5),87665,kg/an,86950022300043,56500,MOREAC,MORBIHAN,BRETAGNE,-2.794089,47.901324,1011Z,Transformation et conservation de la viande de boucherie,8.(b).(i),matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour,ZA DU BARDERF,56500,ZI du Barderff,47.874893,-2.823363,API BAN,0.14
574.00015,ENTREMONT,2019,Eau (indirect),Demande biologique en oxygène (DBO5),87319,kg/an,32552045000017,74001,ANNECY,HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES,4552531906,66580566,1051C,Fabrication de fromage,8.(b).(i),matières premières animales (autres que le lait) d'une capacité de production de produits finis de 75 tonnes par jour,25 FG DES BALMETTES,74000,Usine Sainte Catherine Zone Industrielle de Vovray,45.8906432566,6.12551773598,Base Code Postaux,code postal approché
100.00740,STMicroelectronics (Tours) SAS,2019,Air,Composés organiques volatils non méthaniques (COVNM),87196,kg/an,38093259000033,37071,TOURS,INDRE-ET-LOIRE,CENTRE,475468,227118,2611Z,Fabrication de composants électroniques,NA,NA,10 RUE THALES DE MILET,37100,10 rue Thales de Milet.,47.3986382281,0.696526376417,Base Code Postaux,commune probable
733.06303,Société d'assainissement de Bordeaux Métropole,2019,Eau (direct),Phosphore total,87185.9,kg/an,81748866100031,33000,BORDEAUX,GIRONDE,NOUVELLE-AQUITAINE,370468,1986008,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,88 CRS LOUIS FARGUE,33300,71 cours Louis Fargue,44.841652,-0.57544,API BAN,0.38
529.04352,EUROSERUM Quimper,2019,Eau (indirect),Azote total,87091,kg/an,40086927700147,29000,QUIMPER,FINISTERE,BRETAGNE,120134,2352586,1051A,Fabrication de lait liquide et de produits frais,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle),RUE LEBON,29000,ZI de Kerhuel  1 rue Lebon - Z.I. de l Hippodrome,47.995096,-4.074161,API BAN - Adresse SIRENE,commune
070.02546,Roquette Frères - Site de Lestrem,2019,Air,Particules (PM10),87083.6,kg/an,35720005400017,62136,LESTREM,PAS-DE-CALAIS,HAUTS-DE-FRANCE,624.5,2627,1062Z,Fabrication de produits amylacés,8.(b).(ii),matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle),1 RUE DE LA HAUTE LOGE,62136,rue de la Haute Loge,50.634026,2.677236,API BAN,0.95
706.08801,SUEZ services France,2019,Eau (direct),Phosphore total,87068,kg/an,69980426600335,06200,NICE,ALPES-MARITIMES,PROVENCE-ALPES-COTE-D'AZUR,989063,1834189,3700Z,Collecte et traitement des eaux usées,5.(f),Installations de traitement des eaux urbaines résiduaires d'une capacité de 100 000 équivalents habitants,333 PRO E CORNIGLION MOLINIER,06200,333 Promenade des anglais,43.675995,7.228318,API BAN,0.21
064.00001,ALTEO GARDANNE,2019,Eau (direct),Aluminium et composés (exprimés en tant que Al),87000,kg/an,41012794800058,13541,GARDANNE,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,853903,1832969,2442Z,Métallurgie de l'aluminium,2.(e).(i),"destinées à la production de métaux bruts non ferreux à partir de minerais, de concentrés ou de matières premières secondaires par procédés métallurgiques, chimiques ou électrolytiques",RTE DE BIVER,13120,Route de Biver  B.P. 20062,43.5360708378,5.39857444582,Base Code Postaux,code postal approché
574.00176,Fromagerie La Tournette,2019,Eau (indirect),Demande biologique en oxygène (DBO5),86954,kg/an,32572049800030,74250,FILLINGES,HAUTE-SAVOIE,AUVERGNE-RHONE-ALPES,6.316847,46.14997,1051C,Fabrication de fromage,8.(c),Traitement et transformation du lait d'une capacité de traitement de 200 tonnes de lait par jour (valeur moyenne sur une base annuelle),165 RTE ZA DES BEGUES,74250,"165, route des bègues",46.150461,6.316971,API BAN,0.78
064.00589,AIRBUS HELICOPTERS,2019,Air,Composés organiques volatils non méthaniques (COVNM),86941.7,kg/an,35238371500021,13725,MARIGNANE,BOUCHES-DU-RHONE,PROVENCE-ALPES-COTE-D'AZUR,880829,6262277,3030Z,Construction aéronautique et spatiale,2.(f),Installations de traitement de surface de métaux et des matières plastiques utilisant un procédé électrolytique ou chimique lorsque le volume des cuves affectées au traitement est égal à 30 m3,AEROPORT MARSEILLE PROVENCE,13700,Aéroport International Marseille Provence,43.427613,5.219452,API BAN,0.6
068.02263,SEPIPROD,2019,Eau (indirect),Demande biologique en oxygène (DBO5),86940,kg/an,42134636200021,81105,CASTRES,TARN,OCCITANIE,591462,1842994,2041Z,"Fabrication de savons, détergents et produits d'entretien",4.(a).(xi),tensioactifs et agents de surface,AV DE LACAZE BASSE,81100,Avenue de Lacaze-Basse BP 228,43.6156511237,2.23787231587,Base Code Postaux,code postal approché
